State,Agency Type,Agency Name,Population1,"Total
Offenses","Crimes
Against
Persons","Crimes
Against
Property","Crimes
Against
Society","Assault
Offenses","Aggravated
Assault","Simple
Assault",Intimidation,"Homicide
Offenses","Murder and
Nonnegligent
Manslaughter","Negligent
Man-
slaughter","Justifiable
Homicide","Human
Trafficking
Offenses","Commercial
Sex Acts","Involuntary
Servitude","Kidnapping/
Abduction","Sex
Offenses",Rape,Sodomy,"Sexual
Assault
With an
Object","Criminal
Sexual
Contact2",Incest,"Statutory
Rape",Arson,Bribery,"Burglary/
Breaking &
Entering","Counter-
feiting/
Forgery","Destruction/
Damage/
Vandalism
of Property","Embezzle-
ment","Extortion/
Blackmail","Fraud
Offenses","False
Pretenses/
Swindle/
Confidence
Game","Credit
Card/
Automated
Teller
Machine
Fraud","Imper-
sonation","Welfare
Fraud","Wire
Fraud","Identity 
Theft","Hacking/
Computer 
Invasion","Larceny/
Theft
Offenses","Pocket-
picking","Purse-
snatching","Shop-
lifting","Theft
From
Building","Theft
From
Coin Op-
erated
Machine
or Device","Theft
From
Motor
Vehicle","Theft of 
Motor 
Vehicle
Parts or
Acces-
sories","All
Other
Larceny","Motor
Vehicle
Theft",Robbery,"Stolen
Property
Offenses","Animal 
Cruelty","Drug/
Narcotic
Offenses","Drug/
Narcotic
Violations","Drug
Equipment
Violations","Gambling
Offenses","Betting/
Wagering","Operating/
Promoting/
Assisting
Gambling","Gambling
Equipment
Violations","Sports
Tampering","Por-
nography/
Obscene
Material","Pros-
titution
Offenses","Pros-
titution","Assisting or
Promoting
Prostitution","Purchasing
Prostitution","Weapon
Law
Violations"
CALIFORNIA,City,Oroville,"19,270","2,086",658,"1,258",170,590,124,413,53,0,0,0,0,0,0,0,14,54,23,7,4,20,0,0,13,0,88,36,305,8,0,79,41,30,6,0,0,2,0,521,2,5,232,28,0,79,35,140,143,34,31,4,73,39,34,0,0,0,0,0,5,0,0,0,0,88
CALIFORNIA,City,Oxnard,"1,97,361","9,635","2,099","5,922","1,614","1,881",872,891,118,6,6,0,0,0,0,0,48,164,57,9,2,90,0,6,53,0,396,67,"1,167",13,10,462,66,154,19,0,89,127,7,"2,697",8,2,905,135,1,777,266,603,717,234,106,7,"1,359",943,416,0,0,0,0,0,6,1,1,0,0,241
CALIFORNIA,City,Pacifica,"35,759","1,346",344,810,192,316,38,227,51,0,0,0,0,0,0,0,9,19,8,1,2,8,0,0,2,0,15,14,138,2,4,157,79,24,26,0,0,28,0,414,2,2,239,23,1,78,19,50,43,3,18,1,139,70,69,0,0,0,0,0,11,0,0,0,0,41
CALIFORNIA,City,Pacific Grove,"14,649",345,57,235,53,51,15,25,11,0,0,0,0,0,0,0,1,5,3,0,0,2,0,0,0,0,13,6,61,0,0,23,16,4,2,0,0,1,0,117,4,2,11,24,1,40,4,31,6,3,6,1,41,23,18,0,0,0,0,0,4,1,1,0,0,6
CALIFORNIA,City,Palm Springs,"45,406","4,374",873,"2,377","1,124",753,172,531,50,7,5,2,0,0,0,0,48,65,16,11,7,31,0,0,9,1,179,38,426,19,2,224,58,22,45,0,0,98,1,"1,113",24,11,163,151,4,259,60,441,218,69,79,0,993,464,529,0,0,0,0,0,2,0,0,0,0,129
CALIFORNIA,City,Palo Alto,"65,079","3,147",360,"2,558",229,292,77,166,49,1,1,0,0,0,0,0,19,48,19,7,3,18,0,1,7,0,147,41,169,11,9,260,120,36,59,0,0,42,3,"1,724",12,6,364,143,4,546,170,479,121,35,34,3,188,93,95,0,0,0,0,0,10,1,0,1,0,27
CALIFORNIA,City,Palos Verdes Estates,"12,432",305,30,192,83,28,2,18,8,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,33,17,27,0,1,35,14,0,1,0,0,20,0,54,0,0,0,3,0,21,2,28,13,0,12,0,65,35,30,0,0,0,0,0,1,0,0,0,0,17
CALIFORNIA,City,Paradise,"9,809",532,110,181,241,90,16,65,9,1,1,0,0,0,0,0,7,12,7,3,0,2,0,0,5,0,4,4,29,1,3,54,45,0,4,0,0,5,0,53,2,0,6,8,0,11,4,22,13,2,13,6,211,116,95,0,0,0,0,0,2,0,0,0,0,22
CALIFORNIA,City,Pasadena,"1,31,966","7,052","1,290","4,979",783,"1,181",434,623,124,3,1,1,1,0,0,0,26,80,35,10,3,29,0,3,34,0,652,84,663,10,6,463,194,14,110,0,1,143,1,"2,490",27,6,699,165,1,632,139,821,354,159,64,1,629,313,316,2,1,0,1,0,7,0,0,0,0,144
CALIFORNIA,City,Paso Robles,"31,018","2,005",446,964,595,391,82,274,35,0,0,0,0,0,0,0,8,47,13,5,3,19,0,7,4,0,48,46,160,7,1,124,64,25,20,0,0,14,1,505,3,3,229,29,1,88,31,121,33,11,25,0,549,315,234,0,0,0,0,0,3,1,0,0,1,42
CALIFORNIA,City,Petaluma,"58,493","2,365",726,"1,258",381,625,107,418,100,0,0,0,0,0,0,0,16,85,21,8,3,46,0,7,14,0,57,32,216,17,2,225,119,42,23,0,0,34,7,574,8,1,213,66,0,100,33,153,59,26,36,3,328,159,169,0,0,0,0,0,22,0,0,0,0,28
CALIFORNIA,City,Piedmont,"10,435",577,32,506,39,27,2,16,9,0,0,0,0,0,0,0,0,5,1,0,0,4,0,0,5,0,78,0,94,1,1,33,25,0,6,0,0,2,0,210,66,1,9,2,0,78,23,31,75,4,5,0,33,17,16,0,0,0,0,0,1,0,0,0,0,5
CALIFORNIA,City,Pinole,"18,310",761,157,508,96,133,40,74,19,1,1,0,0,0,0,0,11,12,1,2,1,5,0,3,4,0,44,4,46,4,2,28,10,12,1,0,0,5,0,270,1,1,144,27,1,48,17,31,64,31,11,2,64,39,25,0,0,0,0,0,2,0,0,0,0,28
CALIFORNIA,City,Pismo Beach,"7,910",990,123,370,497,105,17,76,12,1,1,0,0,0,0,0,4,13,4,1,3,5,0,0,2,0,7,9,91,0,1,87,60,10,9,0,0,8,0,145,1,2,61,7,0,28,7,39,7,4,17,0,443,244,199,0,0,0,0,0,2,1,0,0,1,51
CALIFORNIA,City,Pittsburg,"75,621","3,742",889,"2,367",486,781,237,428,116,3,2,1,0,6,5,1,28,71,19,7,3,37,0,5,7,0,248,15,364,8,3,166,87,13,29,0,0,36,1,784,3,4,196,16,0,185,213,167,608,85,79,2,335,231,104,0,0,0,0,0,5,9,3,3,3,135
CALIFORNIA,City,Placentia,"52,034","2,404",493,"1,310",601,449,145,257,47,1,1,0,0,0,0,0,14,29,6,2,1,19,0,1,8,0,130,49,268,4,3,130,55,6,25,1,0,43,0,530,2,0,78,0,0,153,71,226,123,31,34,0,556,289,267,0,0,0,0,0,5,0,0,0,0,40
CALIFORNIA,City,Placerville,"10,632","1,036",263,344,429,241,49,158,34,0,0,0,0,0,0,0,5,17,6,1,0,8,0,2,9,1,34,13,84,5,0,37,20,3,2,0,0,12,0,120,0,5,34,10,0,26,7,38,11,6,24,0,398,202,196,0,0,0,0,0,4,0,0,0,0,27
CALIFORNIA,City,Pleasant Hill,"33,539","2,289",235,"1,785",269,210,39,145,26,2,2,0,0,0,0,0,8,15,3,0,1,11,0,0,3,0,92,18,173,6,4,136,62,31,21,0,0,20,2,"1,162",5,2,659,36,0,250,63,147,112,34,45,4,214,128,86,0,0,0,0,0,3,0,0,0,0,48
CALIFORNIA,City,Pomona,"1,43,726","9,427","2,101","6,362",964,"1,866",647,"1,074",145,18,12,6,0,17,7,10,70,130,44,18,7,52,0,9,28,0,607,34,"1,419",22,9,351,91,135,23,0,0,102,0,"2,609",44,2,885,205,0,530,372,571,862,313,108,6,690,488,202,6,5,1,0,0,10,44,0,7,37,208
CALIFORNIA,City,Porterville,"62,891","4,242","1,057","1,790","1,395",952,180,659,113,3,0,3,0,0,0,0,27,75,12,5,4,47,0,7,6,0,157,67,416,10,2,202,85,38,44,0,0,35,0,550,0,0,151,57,1,126,55,160,225,44,111,14,"1,150",751,399,2,1,1,0,0,58,0,0,0,0,171
CALIFORNIA,City,Port Hueneme,"20,969","1,200",212,763,225,199,83,105,11,3,3,0,0,0,0,0,4,6,3,0,0,3,0,0,5,0,58,13,260,0,0,77,56,12,9,0,0,0,0,274,1,0,101,11,0,88,15,58,36,18,22,1,206,123,83,0,0,0,0,0,0,0,0,0,0,18
CALIFORNIA,City,Poway,"47,808",890,274,460,156,257,50,191,16,0,0,0,0,0,0,0,9,8,2,0,0,5,0,1,0,0,54,7,63,1,0,77,24,14,7,1,0,31,0,204,3,0,69,28,0,62,12,30,27,14,13,1,130,67,63,0,0,0,0,0,0,7,7,0,0,18
CALIFORNIA,City,Rancho Cordova,"83,622","3,743",777,"2,647",319,692,254,356,82,4,4,0,0,0,0,0,17,64,29,5,3,20,0,7,12,0,273,17,394,52,2,300,60,1,232,0,0,7,0,"1,234",7,2,467,58,1,304,108,287,251,67,45,3,226,113,113,0,0,0,0,0,8,9,5,2,2,73
CALIFORNIA,City,Rancho Santa Margarita,"45,633",781,161,480,140,152,29,113,10,0,0,0,0,0,0,0,7,2,0,0,0,1,0,1,1,0,33,11,119,1,1,83,19,23,9,2,5,24,1,165,2,1,69,17,1,34,12,29,45,8,13,0,124,69,55,0,0,0,0,0,0,0,0,0,0,16
CALIFORNIA,City,Red Bluff,"14,329","2,321",642,"1,163",516,555,121,407,27,2,1,1,0,0,0,0,19,66,19,7,7,24,0,9,30,0,28,36,282,7,1,109,37,30,14,0,0,28,0,523,0,1,248,42,0,50,18,164,60,33,54,16,363,196,167,0,0,0,0,0,13,2,1,1,0,122
CALIFORNIA,City,Redding,"92,468","6,752","1,529","2,838","2,385","1,300",418,730,152,7,6,1,0,0,0,0,55,167,56,21,14,66,0,10,5,1,173,124,438,41,3,299,209,24,56,0,0,10,0,"1,219",48,20,455,104,0,192,50,350,228,95,212,6,"2,116",838,"1,278",0,0,0,0,0,30,4,4,0,0,229
CALIFORNIA,City,Redlands,"72,331","4,438",767,"2,389","1,282",676,126,499,51,3,3,0,0,0,0,0,19,69,31,2,3,27,0,6,14,0,196,63,361,11,3,272,156,77,27,0,0,2,10,"1,126",4,7,341,74,1,312,123,264,252,54,37,0,"1,132",545,587,0,0,0,0,0,8,0,0,0,0,142
CALIFORNIA,City,Redondo Beach,"66,593","4,372",464,"2,921",987,422,87,268,67,1,1,0,0,0,0,0,5,36,14,3,1,16,0,2,6,0,278,64,657,6,13,291,169,27,41,0,0,54,0,"1,280",64,13,415,49,0,307,143,289,198,64,64,6,853,447,406,0,0,0,0,0,36,0,0,0,0,92
CALIFORNIA,City,Redwood City,"80,060","3,861","1,115","2,203",543,956,227,571,158,2,2,0,0,0,0,0,58,99,34,8,5,41,0,11,22,0,98,37,343,19,17,289,93,32,30,0,0,134,0,"1,017",9,4,168,147,0,185,87,417,206,110,45,5,428,239,189,0,0,0,0,0,8,7,5,2,0,95
CALIFORNIA,City,Richmond,"1,13,418","6,721","1,660","4,642",419,"1,509",761,509,239,9,9,0,0,1,0,1,53,88,24,0,0,62,0,2,33,0,149,31,769,3,1,316,51,23,241,0,0,0,1,"1,901",65,8,70,95,1,590,234,838,"1,121",264,54,5,267,197,70,0,0,0,0,0,9,8,6,2,0,130
CALIFORNIA,City,Ridgecrest,"28,110","1,884",583,599,702,517,153,298,66,1,1,0,0,0,0,0,24,41,12,3,3,15,0,8,2,0,48,27,160,3,1,40,19,7,8,0,0,6,0,214,4,1,35,49,2,14,29,80,53,18,33,8,595,357,238,0,0,0,0,0,10,0,0,0,0,89
CALIFORNIA,City,Rio Dell,"3,283",214,99,104,11,80,9,50,21,0,0,0,0,0,0,0,11,8,3,0,1,2,0,2,1,0,3,2,36,2,0,4,3,0,1,0,0,0,0,51,0,0,8,5,0,10,1,27,3,0,2,0,7,6,1,0,0,0,0,0,1,0,0,0,0,3
CALIFORNIA,City,Rio Vista,"10,191",216,73,99,44,64,22,36,6,1,1,0,0,0,0,0,4,4,2,0,0,2,0,0,4,0,7,6,21,0,0,25,12,5,2,0,0,6,0,26,0,0,4,1,0,2,3,16,6,0,4,0,33,18,15,0,0,0,0,0,3,0,0,0,0,8
CALIFORNIA,City,Ripon,"16,053",548,118,271,159,94,13,70,11,0,0,0,0,0,0,0,5,19,11,3,0,5,0,0,0,0,15,6,48,1,1,68,54,3,4,0,0,7,0,108,1,0,55,2,0,16,17,17,8,2,14,0,130,70,60,0,0,0,0,0,1,2,1,1,0,26
CALIFORNIA,City,Riverside,"3,20,148","22,340","5,345","14,434","2,561","4,848","1,341","3,097",410,12,10,2,0,1,1,0,106,378,116,49,21,165,0,27,93,0,"1,265",174,"3,055",117,53,"1,159",514,215,160,0,0,269,1,"6,478",43,31,"2,388",363,6,"1,515",483,"1,649","1,407",386,247,12,"2,149","1,240",909,3,0,3,0,0,9,8,6,1,1,380
CALIFORNIA,City,Rocklin,"74,048","1,932",397,"1,184",351,343,83,211,49,1,1,0,0,0,0,0,9,44,14,10,2,17,0,1,14,0,54,29,152,15,7,246,153,17,30,0,0,46,0,579,26,2,197,33,1,164,30,126,43,14,31,1,295,168,127,0,0,0,0,0,9,0,0,0,0,46
CALIFORNIA,City,Rohnert Park,"44,573","1,864",470,931,463,374,64,277,33,1,1,0,0,1,0,1,23,71,26,8,5,29,0,3,5,0,70,19,153,12,2,151,59,38,16,0,0,38,0,386,0,0,142,40,1,82,42,79,80,17,36,1,399,203,196,0,0,0,0,0,20,1,0,1,0,42
CALIFORNIA,City,Roseville,"1,62,841","6,936","1,381","3,990","1,565","1,188",185,779,224,2,2,0,0,3,2,1,69,119,35,9,20,48,0,7,28,0,223,67,565,53,7,651,378,18,113,0,1,138,3,"1,966",39,30,850,108,2,352,73,512,166,113,151,4,"1,343",757,586,0,0,0,0,0,9,39,24,10,5,170
CALIFORNIA,City,Ross,"2,273",72,4,64,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,12,0,0,6,1,1,2,0,0,2,0,31,0,0,0,6,0,5,1,19,3,1,2,0,3,1,2,0,0,0,0,0,0,0,0,0,0,1
CALIFORNIA,City,Sacramento,"5,26,670","31,760","9,787","19,024","2,949","9,185","2,742","5,704",739,47,45,1,1,31,26,5,159,365,114,47,32,163,0,9,155,0,"2,191",99,"3,176",24,9,859,208,267,127,1,0,255,1,"8,519",35,49,"1,447",178,7,"2,332",603,"3,868","2,701","1,014",277,18,"1,978",935,"1,043",0,0,0,0,0,31,47,34,13,0,875
CALIFORNIA,City,Salinas,"1,58,233","6,926","2,145","3,997",784,"1,822",523,"1,060",239,10,6,4,0,4,2,2,112,197,60,17,10,91,0,19,44,0,238,55,663,12,13,216,97,12,59,0,0,47,1,"1,858",25,19,669,81,2,431,148,483,593,226,79,3,488,319,169,2,1,0,1,0,27,8,5,3,0,256
CALIFORNIA,City,San Bruno,"40,553","1,512",246,"1,050",216,209,75,104,30,0,0,0,0,0,0,0,20,17,4,1,1,9,0,2,5,0,23,9,81,4,0,81,23,15,23,0,0,20,0,667,9,4,369,59,0,94,70,62,112,23,45,0,168,86,82,0,0,0,0,0,5,0,0,0,0,43
CALIFORNIA,City,San Clemente,"61,692","2,133",380,"1,255",498,345,82,244,19,1,1,0,0,0,0,0,26,8,3,2,0,3,0,0,10,0,84,22,157,5,2,197,32,68,14,2,19,61,1,583,3,0,246,69,3,137,51,74,121,26,48,2,453,230,223,0,0,0,0,0,2,0,0,0,0,41
CALIFORNIA,City,Sand City,329,419,23,350,46,21,3,13,5,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5,2,12,0,0,37,7,22,7,0,0,1,0,285,2,0,247,3,0,5,1,27,4,3,2,0,44,26,18,0,0,0,0,0,0,0,0,0,0,2
CALIFORNIA,City,San Diego,"13,89,024","54,976","12,914","34,265","7,797","11,943","4,343","6,808",792,37,35,2,0,1,0,1,254,679,226,47,35,355,1,15,136,0,"2,637",204,"6,602",62,8,"2,327",255,216,"1,631",2,0,218,5,"15,275",87,70,"2,656",332,6,"4,619",686,"6,819","5,427","1,079",508,3,"6,797","3,967","2,830",2,2,0,0,0,14,77,64,13,0,904
CALIFORNIA,City,San Jose,"9,56,840","58,863","16,392","37,074","5,397","14,313","3,747","8,831","1,735",27,26,1,0,48,15,33,311,"1,693",503,156,109,818,3,104,147,0,"3,915",321,"5,988",85,100,"3,663","2,143",70,"1,257",15,1,166,11,"14,875",232,86,"3,400","1,447",5,"3,628",694,"5,383","6,177","1,350",453,140,"4,056","2,179","1,877",15,14,0,1,0,126,174,152,9,13,886
CALIFORNIA,City,San Juan Capistrano,"34,620","2,005",142,670,"1,193",128,42,77,9,2,2,0,0,0,0,0,5,7,2,2,1,2,0,0,17,0,60,33,87,3,2,103,34,30,14,0,2,23,0,247,0,1,95,28,0,61,23,39,70,12,36,0,"1,133",615,518,0,0,0,0,0,0,1,1,0,0,59
CALIFORNIA,City,San Marcos,"93,974","2,431",625,985,821,587,172,375,40,1,1,0,0,0,0,0,7,30,3,2,2,23,0,0,7,0,144,5,214,1,0,75,24,6,8,0,0,36,1,384,1,3,97,36,1,141,38,67,101,30,24,0,729,381,348,0,0,0,0,0,2,2,2,0,0,88
CALIFORNIA,City,San Marino,"11,816",287,22,230,35,18,4,11,3,0,0,0,0,0,0,0,1,3,0,0,0,3,0,0,2,0,56,8,17,0,2,53,40,2,3,0,0,8,0,79,1,0,0,2,0,35,2,39,8,0,5,0,28,11,17,0,0,0,0,0,0,0,0,0,0,7
CALIFORNIA,City,San Mateo,"99,929","4,505",818,"2,914",773,728,138,502,88,5,5,0,0,1,0,1,20,64,17,11,1,28,0,7,4,0,99,46,403,12,15,377,183,33,60,0,0,100,1,"1,612",35,12,648,254,2,310,169,182,203,74,69,1,660,332,328,0,0,0,0,0,5,10,6,4,0,97
CALIFORNIA,City,San Pablo,"30,974","2,314",383,"1,236",695,345,111,182,52,2,1,1,0,0,0,0,9,27,10,4,2,11,0,0,19,0,90,13,223,14,1,44,20,1,6,0,0,17,0,408,5,3,44,37,0,122,59,138,286,70,68,2,620,362,258,2,1,1,0,0,2,0,0,0,0,69
CALIFORNIA,City,San Rafael,"59,037","3,628",772,"2,290",566,673,211,396,66,1,1,0,0,0,0,0,29,69,26,3,4,30,0,6,16,0,144,55,416,22,2,205,48,43,42,0,0,71,1,"1,060",13,15,359,61,1,271,26,314,249,88,33,1,491,308,183,0,0,0,0,0,16,2,1,1,0,56
CALIFORNIA,City,San Ramon,"84,452","1,789",310,"1,375",104,275,42,186,47,0,0,0,0,1,1,0,10,24,7,7,1,7,0,2,4,0,90,17,141,4,2,200,73,35,24,0,0,67,1,718,13,9,247,61,1,150,59,178,125,19,55,1,77,42,35,0,0,0,0,0,3,0,0,0,0,23
CALIFORNIA,City,Santa Ana,"3,10,304","14,437","3,098","8,444","2,895","2,622","1,034","1,383",205,17,15,2,0,0,0,0,74,385,89,55,47,164,0,30,24,0,692,100,"2,017",17,27,435,139,39,15,0,0,239,3,"3,700",18,3,647,454,13,"1,276",421,868,992,330,110,13,"2,439","1,136","1,303",10,5,1,4,0,43,27,15,6,6,363
CALIFORNIA,City,Santa Barbara,"85,758","6,059","1,755","2,798","1,506","1,580",427,864,289,1,0,1,0,1,0,1,41,132,55,17,5,52,0,3,10,1,155,142,635,12,4,291,117,16,47,0,0,110,1,"1,258",18,7,143,34,1,130,51,874,168,64,58,14,"1,273",652,621,0,0,0,0,0,30,2,0,1,1,187
CALIFORNIA,City,Santa Clara,"1,31,901","6,717",844,"4,855","1,018",746,137,502,107,2,2,0,0,1,0,1,34,61,14,11,3,30,0,3,13,0,432,56,699,8,6,536,301,10,100,0,3,121,1,"2,394",12,6,407,56,1,698,264,950,536,76,99,5,865,449,416,1,0,0,1,0,18,0,0,0,0,129
CALIFORNIA,City,Santa Cruz,"61,346","4,555","1,077","2,397","1,081",984,285,595,104,3,3,0,0,0,0,0,28,62,18,13,1,26,0,4,46,0,85,15,453,5,2,186,57,13,21,1,0,94,0,"1,378",5,16,237,133,0,412,35,540,96,63,68,7,934,417,517,0,0,0,0,0,11,2,0,2,0,127
CALIFORNIA,City,Santa Fe Springs,"20,534","2,442",320,"1,827",295,292,109,154,29,1,1,0,0,0,0,0,6,21,8,4,0,9,0,0,10,0,274,18,305,14,3,60,27,20,13,0,0,0,0,753,1,0,133,0,1,214,102,302,254,71,65,0,268,130,138,0,0,0,0,0,0,0,0,0,0,27
CALIFORNIA,City,Santa Maria,"1,10,056","6,524","1,899","3,753",872,"1,665",465,945,255,3,3,0,0,0,0,0,75,156,59,12,7,63,0,15,75,0,345,72,"1,019",14,7,252,115,30,47,0,0,59,1,"1,277",6,6,254,118,2,324,73,494,469,191,32,2,707,400,307,0,0,0,0,0,18,1,1,0,0,144
CALIFORNIA,City,Santa Paula,"32,139","1,341",351,545,445,315,77,194,44,2,1,1,0,0,0,0,9,25,10,5,1,9,0,0,5,0,28,36,107,3,0,69,30,20,7,0,0,12,0,220,0,0,41,14,0,71,21,73,37,16,24,1,376,243,133,0,0,0,0,0,3,0,0,0,0,65
CALIFORNIA,City,Santa Rosa,"1,75,147","8,418","2,109","4,051","2,258","1,783",367,"1,246",170,2,2,0,0,4,1,3,62,258,85,31,22,110,0,10,26,0,353,97,591,34,7,715,206,104,153,0,0,252,0,"1,667",3,13,419,55,0,364,72,741,290,117,154,2,"1,933","1,026",907,0,0,0,0,0,27,3,0,3,0,293
CALIFORNIA,City,Santee,"59,351","1,299",393,529,377,371,120,225,26,2,2,0,0,0,0,0,6,14,1,0,4,9,0,0,7,0,46,1,85,1,0,60,15,4,9,0,0,32,0,223,0,2,138,7,0,42,8,26,72,25,9,0,333,190,143,0,0,0,0,0,1,8,8,0,0,35
CALIFORNIA,City,Scotts Valley,"11,765",547,136,315,96,115,27,66,22,0,0,0,0,2,0,2,5,14,3,2,1,8,0,0,2,0,10,8,51,0,4,41,31,6,3,0,0,1,0,178,1,4,87,13,1,19,8,45,5,4,12,0,75,55,20,0,0,0,0,0,3,0,0,0,0,18
CALIFORNIA,City,Seal Beach,"24,079","1,434",173,990,271,160,98,49,13,3,0,3,0,0,0,0,4,6,1,0,0,4,0,1,1,0,92,53,104,2,2,99,98,1,0,0,0,0,0,551,23,4,179,126,0,35,17,167,30,17,39,3,253,125,128,0,0,0,0,0,1,0,0,0,0,14
CALIFORNIA,City,Seaside,"30,985","1,504",507,522,475,441,127,241,73,0,0,0,0,0,0,0,30,36,9,4,2,17,0,4,6,0,26,11,139,2,7,52,21,18,10,0,0,3,0,199,2,1,39,21,0,35,19,82,42,20,18,5,388,198,190,0,0,0,0,0,5,1,1,0,0,76
CALIFORNIA,City,Sebastopol,"7,336",424,95,237,92,84,24,41,19,0,0,0,0,0,0,0,3,8,2,2,0,4,0,0,5,0,11,11,51,1,0,37,22,0,6,0,0,8,1,110,0,3,40,12,0,5,9,41,4,3,4,0,88,36,52,0,0,0,0,0,1,0,0,0,0,3
CALIFORNIA,City,Shafter,"22,570","1,145",292,547,306,254,49,176,29,0,0,0,0,0,0,0,11,27,6,4,2,13,0,2,6,0,26,13,130,5,1,59,33,6,6,0,0,14,0,189,1,0,41,11,2,28,10,96,99,2,17,1,256,113,143,2,0,1,1,0,3,2,1,0,1,42
CALIFORNIA,City,Sierra Madre,"10,544",155,23,113,19,22,20,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,23,5,15,0,0,22,21,0,0,0,0,1,0,36,25,0,1,2,0,4,2,2,7,1,3,0,12,5,7,0,0,0,0,0,3,0,0,0,0,4
CALIFORNIA,City,Signal Hill,"11,068","1,373",202,931,240,193,74,110,9,0,0,0,0,0,0,0,3,6,4,0,0,0,0,2,7,0,68,18,127,7,1,54,10,3,10,0,0,31,0,477,6,5,168,47,1,127,33,90,136,23,13,0,211,96,115,0,0,0,0,0,3,1,0,1,0,25
CALIFORNIA,City,Simi Valley,"1,24,707","3,060",814,"1,864",382,737,111,574,52,3,3,0,0,5,5,0,10,59,15,5,1,35,0,3,8,0,153,34,290,7,15,321,158,21,15,0,0,127,0,899,6,0,341,24,2,255,97,174,96,31,10,3,308,214,94,1,0,1,0,0,11,2,1,1,0,57
CALIFORNIA,City,Solana Beach,"12,592",299,52,211,36,45,7,35,3,0,0,0,0,0,0,0,1,6,1,1,0,4,0,0,1,0,35,3,25,0,0,29,4,2,3,0,0,20,0,87,3,2,10,10,0,35,10,17,26,4,1,0,30,15,15,0,0,0,0,0,0,2,2,0,0,4
CALIFORNIA,City,Soledad,"23,708",568,178,235,155,152,47,83,22,0,0,0,0,1,1,0,6,19,8,2,0,6,0,3,1,0,14,6,63,0,2,22,8,5,3,0,0,5,1,92,0,0,45,4,0,14,5,24,22,5,8,2,124,67,57,0,0,0,0,0,4,2,0,1,1,23
CALIFORNIA,City,Sonoma,"10,583",364,81,231,52,72,14,52,6,0,0,0,0,0,0,0,5,4,0,1,1,1,0,1,1,0,22,20,26,2,0,28,17,3,1,0,0,7,0,98,1,0,32,2,0,20,2,41,8,4,22,0,38,24,14,0,0,0,0,0,1,2,1,0,1,11
CALIFORNIA,City,Sonora,"4,889",517,172,197,148,153,33,103,17,0,0,0,0,0,0,0,10,9,4,2,1,2,0,0,1,0,5,7,54,1,0,16,7,3,5,0,0,1,0,95,0,0,46,10,0,9,5,25,2,5,11,3,118,62,56,0,0,0,0,0,1,0,0,0,0,26
CALIFORNIA,City,South Lake Tahoe,"21,005","1,334",541,629,164,483,144,284,55,4,0,4,0,0,0,0,18,36,9,5,1,15,0,6,10,0,45,13,152,6,1,105,59,3,14,0,0,28,1,258,0,5,51,35,1,25,18,123,23,9,7,2,103,53,50,0,0,0,0,0,27,1,0,1,0,31
CALIFORNIA,City,South Pasadena,"25,228","1,253",139,980,134,118,30,66,22,1,1,0,0,0,0,0,6,14,5,1,0,8,0,0,5,0,84,10,132,3,4,133,96,11,24,0,0,2,0,482,6,0,82,56,0,160,34,144,72,19,36,0,119,56,63,0,0,0,0,0,0,0,0,0,0,15
CALIFORNIA,City,South San Francisco,"62,229","2,771",685,"1,525",561,620,151,399,70,0,0,0,0,1,0,1,31,33,11,2,2,17,0,1,10,0,66,29,174,7,3,196,95,16,46,0,0,39,0,715,6,2,126,87,4,258,94,138,209,22,94,0,476,242,234,0,0,0,0,0,5,5,3,2,0,75
CALIFORNIA,City,Stanton,"39,059","2,083",339,"1,051",693,306,132,166,8,2,2,0,0,2,1,1,22,7,3,3,0,1,0,0,6,0,83,10,178,2,1,73,19,15,13,1,2,23,0,473,4,1,186,22,0,132,60,68,117,64,44,0,557,282,275,0,0,0,0,0,0,78,6,11,61,58
CALIFORNIA,City,St. Helena,"5,224",176,31,114,31,26,8,14,4,0,0,0,0,0,0,0,3,2,1,0,0,0,0,1,0,0,5,13,21,0,1,35,20,2,6,0,0,7,0,36,1,0,4,4,0,11,1,15,2,0,1,0,23,14,9,0,0,0,0,0,2,0,0,0,0,6
CALIFORNIA,City,Stockton,"3,19,069","22,761","7,682","14,041","1,038","7,176","2,493","3,784",899,52,51,1,0,10,8,2,126,318,92,27,15,173,0,11,162,0,"1,768",162,"2,762",60,2,"1,058",492,267,88,0,0,209,2,"4,815",38,27,"1,369",835,0,"1,467",551,528,"1,952","1,076",224,18,431,303,128,1,0,1,0,0,12,15,0,15,0,561
CALIFORNIA,City,Suisun City,"28,502","1,429",453,782,194,422,78,308,36,1,1,0,0,1,0,1,12,17,6,5,1,4,0,1,6,0,49,22,193,5,2,92,32,20,19,0,0,21,0,302,3,2,35,16,0,95,18,133,70,21,20,0,151,59,92,0,0,0,0,0,6,1,0,0,1,36
